State,County,Median_Household_Income_x,Poverty_Rate_x,Unemployment_Rate_x,Population_Density_x,Median_Age_x,Average_Age_x,Minority_Percentage_x,Female_Percentage_x,Median_Household_Income_y,Poverty_Rate_y,Unemployment_Rate_y,Population_Density_y,Median_Age_y,Average_Age_y,Minority_Percentage_y,Female_Percentage_y
michigan,clare county,49805,15.8,8.5,31109,48.3,6166.0,1.9,49.6,0.27869641368273207,0.25483870967741934,0.2733118971061093,0.003154432873767955,0.5663157894736841,0.0029967883915518368,0.02056277056277056,0.67986798679868
michigan,clinton county,85928,4.9,3.7,79419,41.8,17247.0,3.8,50.4,0.4808317525334766,0.07903225806451614,0.1189710610932476,0.008059816641608356,0.42947368421052623,0.00838235637189337,0.04112554112554112,0.7062706270627063
michigan,crawford county,58614,11.0,7.2,13271,51.5,2348.0,1.5,48.8,0.3279893904547667,0.1774193548387097,0.2315112540192926,0.0013431673873109673,0.6336842105263157,0.0011411707984696259,0.016233766233766232,0.6534653465346534
michigan,delta county,54829,9.5,5.1,36829,47.8,7150.0,0.8,49.6,0.30680947025018607,0.1532258064516129,0.16398713826366557,0.003735240059693169,0.5557894736842104,0.003475030327537404,0.008658008658008658,0.67986798679868
michigan,dickinson county,61882,7.2,4.1,25940,47.4,5130.0,1.0,49.2,0.34627630702770457,0.11612903225806452,0.13183279742765272,0.0026295740723610616,0.5473684210526315,0.002493273507729634,0.010822510822510822,0.6666666666666669
michigan,eaton county,78025,5.0,4.4,109000,41.2,22524.0,4.4,50.5,0.43660852680644857,0.08064516129032258,0.1414790996784566,0.011063463034414958,0.4168421052631579,0.010947074559084264,0.04761904761904762,0.7095709570957096
michigan,emmet county,73724,6.0,3.6,34159,46.4,6236.0,1.0,50.2,0.4125411987219303,0.0967741935483871,0.1157556270096463,0.00346412901311619,0.5263157894736842,0.0030308096674857695,0.010822510822510822,0.6996699669966998
michigan,genesee county,60673,10.9,8.3,404087,40.6,90427.0,3.0,51.5,0.3395110432159904,0.17580645161290323,0.26688102893890675,0.04102651374649777,0.40421052631578946,0.04394917026968179,0.032467532467532464,0.7425742574257427
michigan,gladwin county,55576,8.5,6.2,25543,50.8,4829.0,1.6,49.3,0.31098949677404913,0.13709677419354838,0.19935691318327975,0.0025892628043868815,0.6189473684210525,0.0023469820212137235,0.017316017316017316,0.66996699669967
michigan,gogebic county,49672,8.6,6.9,14348,51.3,2349.0,1.2,48.4,0.2779521787059265,0.13870967741935483,0.22186495176848875,0.0014525256634021308,0.6294736842105262,0.0011416568166972535,0.012987012987012986,0.6402640264026402
michigan,grand traverse county,79486,5.4,3.6,95757,43.1,18818.0,2.3,50.6,0.44478392004789963,0.08709677419354839,0.1157556270096463,0.009718772551336704,0.4568421052631579,0.009145891007496345,0.02489177489177489,0.712871287128713
michigan,gratiot county,61128,8.8,4.7,41478,39.7,8093.0,5.8,45.9,0.3420571102419043,0.14193548387096774,0.15112540192926044,0.004207298207834134,0.38526315789473686,0.003933345516190239,0.06277056277056277,0.5577557755775577
michigan,hillsdale county,60869,10.1,4.5,45658,42.8,9865.0,1.9,49.8,0.34060781055023026,0.1629032258064516,0.14469453376205788,0.004631734228317945,0.4505263157894736,0.0047945698155463625,0.02056277056277056,0.6864686468646864
michigan,houghton county,56573,9.1,5.7,37428,32.3,7449.0,1.1,45.2,0.31656846122423854,0.14677419354838708,0.1832797427652733,0.003796062350666806,0.22947368421052625,0.003620349777598059,0.011904761904761906,0.5346534653465348
michigan,huron county,56963,7.8,4.6,31258,49.4,5990.0,2.1,50.0,0.31875080438930764,0.12580645161290321,0.14790996784565916,0.0031695622917230003,0.5894736842105263,0.0029112491834893776,0.022727272727272728,0.6930693069306931
michigan,ingham county,64354,9.0,6.3,282015,33.3,55656.0,6.3,51.1,0.36010900524321937,0.14516129032258066,0.202572347266881,0.0286313573128854,0.2505263157894736,0.027049830476842205,0.06818181818181818,0.7293729372937295
michigan,ionia county,73436,7.5,4.9,66706,38.8,14172.0,4.1,45.7,0.41092962223080237,0.12096774193548387,0.15755627009646303,0.0067689422089742225,0.36631578947368415,0.006887850321938474,0.04437229437229437,0.5511551155115513
michigan,iosco county,47777,11.1,7.3,25333,53.5,4305.0,2.0,50.2,0.26734822922437285,0.17903225806451611,0.23472668810289388,0.0025679394636448716,0.6757894736842105,0.0020923084699368565,0.021645021645021644,0.6996699669966998
michigan,iron county,53614,10.6,4.7,11650,53.2,2024.0,1.2,50.0,0.30001063192824007,0.17096774193548386,0.15112540192926044,0.001178571504726217,0.6694736842105263,0.0009837008927182805,0.012987012987012986,0.6930693069306931
michigan,isabella county,53759,14.1,6.8,64475,29.8,11408.0,3.0,51.2,0.30082201592550933,0.22741935483870968,0.21864951768488744,0.006542407098519825,0.1768421052631579,0.005544495940775763,0.032467532467532464,0.7326732673267329
michigan,jackson county,65004,8.3,5.8,160187,41.2,33814.0,3.1,48.6,0.3637462438516678,0.1338709677419355,0.1864951768488746,0.01626097657042089,0.4168421052631579,0.016434220348999967,0.03354978354978355,0.6468646864686469
michigan,kalamazoo county,70525,7.7,5.6,261437,34.9,56263.0,3.8,50.9,0.39464038901665854,0.12419354838709677,0.180064308681672,0.026541872999604095,0.2842105263157894,0.027344843541012163,0.04112554112554112,0.7227722772277227
michigan,kalkaska county,60365,9.2,4.3,18116,44.0,3686.0,1.6,49.1,0.33778755169075636,0.14838709677419354,0.13826366559485528,0.0018351273201444747,0.4757894736842105,0.0017914631870353667,0.017316017316017316,0.6633663366336635
michigan,kent county,80390,6.9,4.2,658844,35.7,156293.0,7.3,50.3,0.44984247958949564,0.11129032258064517,0.13504823151125403,0.06689446763893654,0.3010526315789474,0.07596124685060189,0.079004329004329,0.7029702970297029
michigan,keweenaw county,53893,4.2,4.8,2106,56.7,312.0,1.3,49.1,0.30157184665402026,0.06774193548387097,0.15434083601286172,0.00020947643786078964,0.7431578947368421,0.000151637687019814,0.014069264069264068,0.6633663366336635
michigan,lake county,49680,13.7,7.6,12393,50.3,1884.0,4.9,45.7,0.27799694471956893,0.22096774193548385,0.24437299035369772,0.0012540155150658034,0.6084210526315789,0.0009156583408504152,0.05303030303030303,0.5511551155115513
michigan,lapeer county,76228,7.0,5.1,88703,44.6,17871.0,3.4,48.6,0.42655296099201484,0.11290322580645161,0.16398713826366557,0.009002511381840819,0.4884210526315789,0.008685631745932999,0.03679653679653679,0.6468646864686469
michigan,leelanau county,91943,4.2,3.9,22607,55.3,3540.0,3.0,50.4,0.5144901990408881,0.06774193548387097,0.12540192926045016,0.0022911421928700233,0.7136842105263157,0.0017205045258017356,0.032467532467532464,0.7062706270627063
michigan,lenawee county,67013,8.2,5.4,98823,42.2,20452.0,7.1,49.3,0.37498810902762625,0.132258064516129,0.17363344051446947,0.010030093326170044,0.4378947368421053,0.009940044791439858,0.07683982683982683,0.66996699669967
michigan,livingston county,101315,2.9,3.7,195143,43.8,40160.0,2.0,49.5,0.5669335840230098,0.0467741935483871,0.1189710610932476,0.01981039894650512,0.47157894736842093,0.019518492021524777,0.021645021645021644,0.6765676567656767
michigan,luce county,54338,8.4,9.9,6325,44.6,1047.0,1.6,40.2,0.3040619561628811,0.13548387096774195,0.3183279742765273,0.0006378725073395447,0.4884210526315789,0.0005088610843261065,0.017316017316017316,0.3696369636963698
michigan,mackinac county,58598,10.1,9.4,10865,53.3,1648.0,1.3,49.1,0.32789985842748187,0.1629032258064516,0.3022508038585209,0.0010988628262382286,0.6715789473684209,0.0008009580391302995,0.014069264069264068,0.6633663366336635
michigan,macomb county,76399,7.3,5.8,877624,41.1,182773.0,1.9,51.0,0.42750983453362207,0.11774193548387096,0.1864951768488746,0.08910932710339779,0.4147368421052632,0.08883100951818097,0.02056277056277056,0.7260726072607261
michigan,manistee county,60879,7.4,6.2,25247,50.3,4261.0,2.4,48.5,0.3406637680672833,0.11935483870967742,0.19935691318327975,0.0025592070479124296,0.6084210526315789,0.002070923667921242,0.025974025974025972,0.6435643564356436
michigan,marquette county,64675,7.1,4.9,66430,39.2,11850.0,1.2,49.3,0.36190524154062237,0.11451612903225807,0.15755627009646303,0.006740917246856153,0.3747368421052632,0.005759315997387166,0.012987012987012986,0.66996699669967
michigan,mason county,62296,9.5,4.6,29177,47.2,5809.0,3.7,49.7,0.34859294823370096,0.1532258064516129,0.14790996784565916,0.002958258138941467,0.5431578947368421,0.0028232798842887804,0.04004329004329004,0.6831683168316833
michigan,mecosta county,57774,10.8,5.0,40321,40.6,7900.0,1.8,50.1,0.32328895902231025,0.17419354838709677,0.1607717041800643,0.004089816754317443,0.40421052631578946,0.0038395439982581107,0.01948051948051948,0.6963696369636965
michigan,menominee county,55688,7.4,5.6,23295,49.9,4118.0,1.7,48.4,0.3116162209650433,0.11935483870967742,0.180064308681672,0.0023610015187295595,0.5999999999999999,0.0020014230613704938,0.018398268398268396,0.6402640264026402
michigan,midland county,77538,8.2,4.8,83641,41.8,17705.0,1.7,50.0,0.43388339572596485,0.132258064516129,0.15434083601286172,0.008488517330240569,0.42947368421052623,0.008604952720146816,0.018398268398268396,0.6930693069306931
michigan,missaukee county,61868,6.1,7.2,15156,42.7,3418.0,2.6,49.2,0.3461979665038303,0.09838709677419354,0.2315112540192926,0.0015345697553999582,0.44842105263157894,0.0016612103020311674,0.028138528138528136,0.6666666666666669
michigan,monroe county,75272,7.7,5.0,155001,42.6,32678.0,2.9,50.1,0.42120342236174296,0.12419354838709677,0.1607717041800643,0.015734391593811074,0.4463157894736842,0.015882103642415005,0.031385281385281384,0.6963696369636965
michigan,montcalm county,64892,8.0,4.0,67174,40.1,14167.0,2.7,46.4,0.36311951966067363,0.12903225806451613,0.12861736334405144,0.006816462796913558,0.3936842105263158,0.006885420230800336,0.02922077922077922,0.5742574257425742
michigan,montmorency county,47803,12.4,6.1,9372,56.7,1396.0,1.0,48.5,0.2674937187687108,0.2,0.19614147909967844,0.0009472640275343222,0.7431578947368421,0.0006784814457681421,0.010822510822510822,0.6435643564356436
michigan,muskegon county,63495,9.3,6.8,175378,39.9,39812.0,4.8,50.1,0.35530225452836206,0.15000000000000002,0.21864951768488744,0.01780346642381074,0.38947368421052625,0.019349357678310367,0.051948051948051945,0.6963696369636965
michigan,newaygo county,61931,9.9,4.4,50414,42.8,11140.0,4.8,49.3,0.34655049886126454,0.15967741935483873,0.1414790996784566,0.005114657126265553,0.4505263157894736,0.005414243055771564,0.051948051948051945,0.66996699669967
michigan,oakland county,95296,4.9,4.8,1272294,41.2,260754.0,2.9,50.6,0.533252754508777,0.07903225806451614,0.15434083601286172,0.12918400753505938,0.4168421052631579,0.12673119692680954,0.031385281385281384,0.712871287128713
michigan,oceana county,63624,8.6,5.7,26788,43.9,5817.0,13.9,48.9,0.3560241064983465,0.13870967741935483,0.1832797427652733,0.0027156797530716527,0.4736842105263157,0.002827168030109801,0.15043290043290042,0.6567656765676568
michigan,ogemaw county,51983,12.0,7.3,20853,50.8,3809.0,1.3,49.6,0.29088396089688706,0.1935483870967742,0.23472668810289388,0.0021130415278153335,0.6189473684210525,0.0018512434290335624,0.014069264069264068,0.67986798679868
michigan,ontonagon county,51844,8.4,7.6,5870,59.4,679.0,1.1,49.0,0.29010615140984963,0.13548387096774195,0.24437299035369772,0.0005916719357318571,0.7999999999999999,0.0003300063765591465,0.011904761904761906,0.6600660066006602
michigan,osceola county,57050,10.7,6.5,23122,43.8,5180.0,1.1,49.0,0.3192376347876692,0.17258064516129032,0.2090032154340836,0.0023434351475468563,0.47157894736842093,0.0025175744191110144,0.011904761904761906,0.6600660066006602
michigan,oscoda county,50581,11.0,8.8,8338,52.1,1670.0,1.1,48.8,0.283038717006049,0.1774193548387097,0.2829581993569132,0.0008422719593093797,0.6463157894736842,0.000811650440138107,0.011904761904761906,0.6534653465346534
michigan,otsego county,67285,6.5,4.5,25352,44.5,5301.0,1.5,49.2,0.37651015349146927,0.10483870967741936,0.14469453376205788,0.0025698687182834344,0.48631578947368415,0.002576382624653955,0.016233766233766232,0.6666666666666669
michigan,ottawa county,87144,4.0,3.6,298614,36.3,69661.0,7.6,50.4,0.4876361866071279,0.06451612903225806,0.1157556270096463,0.03031681508896453,0.31368421052631573,0.033856515754766864,0.08225108225108224,0.7062706270627063
michigan,presque isle county,56713,7.9,6.3,13142,56.2,2050.0,1.0,49.9,0.3173518664629813,0.12741935483870967,0.202572347266881,0.0013300687637123043,0.7326315789473684,0.0009963373666365984,0.010822510822510822,0.6897689768976898
michigan,roscommon county,54106,10.0,4.8,23639,57.4,3421.0,1.2,49.6,0.3027637417672503,0.16129032258064516,0.15434083601286172,0.0023959311816593274,0.7578947368421052,0.0016626683567140502,0.012987012987012986,0.67986798679868
michigan,saginaw county,58347,13.2,6.6,189210,41.1,40701.0,7.5,51.2,0.3264953247494502,0.2129032258064516,0.21221864951768488,0.019207963800684437,0.4147368421052632,0.019781427882671312,0.08116883116883117,0.7326732673267329
michigan,st. clair county,69349,7.9,6.4,160089,44.3,32840.0,2.6,50.0,0.38805978501121946,0.12741935483870967,0.2057877813504823,0.01625102567807462,0.48210526315789465,0.01596083859529068,0.028138528138528136,0.6930693069306931
michigan,st. joseph county,64707,8.3,5.2,60870,39.8,14840.0,8.2,49.6,0.3620843055951921,0.1338709677419355,0.16720257234726688,0.006176356415781993,0.3873684210526315,0.007212510497993717,0.08874458874458874,0.67986798679868
michigan,sanilac county,59074,9.4,6.1,40574,45.3,8603.0,3.4,49.6,0.3305634362392072,0.15161290322580645,0.19614147909967844,0.004115506302925674,0.503157894736842,0.004181214812280319,0.03679653679653679,0.67986798679868
michigan,schoolcraft county,57708,10.7,6.7,8093,52.1,1436.0,1.0,50.1,0.3229196394097601,0.17258064516129032,0.21543408360128616,0.0008173947284437018,0.6463157894736842,0.0006979221748732464,0.010822510822510822,0.6963696369636965
michigan,shiawassee county,64464,7.8,4.4,68061,43.1,14197.0,2.3,50.3,0.36072453793080295,0.12580645161290321,0.1414790996784566,0.006906528526619094,0.4568421052631579,0.006900000777629164,0.02489177489177489,0.7029702970297029
michigan,tuscola county,62847,8.3,6.2,53071,44.6,10756.0,2.9,49.2,0.3516762074233242,0.1338709677419355,0.19935691318327975,0.005384448156510884,0.4884210526315789,0.005227612056362562,0.031385281385281384,0.6666666666666669
michigan,van buren county,66902,9.7,4.4,75681,41.2,17523.0,10.4,50.2,0.37436698058833734,0.1564516129032258,0.1414790996784566,0.007680261176400586,0.4168421052631579,0.00851649740271859,0.11255411255411255,0.6996699669966998
michigan,washtenaw county,87156,6.7,4.4,368394,34.8,67708.0,2.8,50.1,0.48770333562759155,0.10806451612903226,0.1414790996784566,0.03740225659838087,0.2821052631578947,0.032907322156210145,0.0303030303030303,0.6963696369636965
michigan,wayne county,59521,15.3,8.7,1773767,37.8,421172.0,4.7,51.6,0.33306473725147867,0.24677419354838712,0.2797427652733119,0.1801034344489536,0.34526315789473677,0.20469726896637533,0.050865800865800864,0.745874587458746
michigan,wexford county,63123,7.8,5.7,33868,42.2,7804.0,1.2,49.7,0.35322063489398847,0.12580645161290321,0.1832797427652733,0.0034345809552308337,0.4378947368421053,0.00379288624840586,0.012987012987012986,0.6831683168316833
minnesota,aitkin county,59498,7.6,5.8,15930,56.5,2539.0,0.9,49.6,0.33293603496225666,0.12258064516129032,0.1864951768488746,0.0016131614969919366,0.7389473684210526,0.0012340002799464992,0.00974025974025974,0.67986798679868
minnesota,anoka county,98764,4.5,3.9,367095,38.8,87480.0,3.0,49.7,0.5526588214227758,0.07258064516129033,0.12540192926045016,0.03727035650493386,0.36631578947368415,0.04251687455286323,0.032467532467532464,0.6831683168316833
minnesota,becker county,71117,6.2,4.0,35260,43.2,8343.0,1.1,49.9,0.3979530740261993,0.1,0.12861736334405144,0.0035759242424350116,0.45894736842105266,0.004054850073097142,0.011904761904761906,0.6897689768976898
minnesota,beltrami county,67257,9.7,5.1,46421,35.1,11600.0,1.4,49.6,0.37635347244372075,0.1564516129032258,0.16398713826366557,0.0047092090330139134,0.28842105263157897,0.005637811440480264,0.01515151515151515,0.67986798679868
minnesota,benton county,71480,6.6,4.0,41458,36.7,10570.0,2.0,50.1,0.39998433189522514,0.1064516129032258,0.12861736334405144,0.004205267413477752,0.3221052631578948,0.005137212666023827,0.021645021645021644,0.6963696369636965
minnesota,big stone county,65475,8.0,3.0,5152,47.4,1137.0,1.8,49.3,0.36638184290486664,0.12903225806451613,0.09646302250803858,0.0005187664183377482,0.5473684210526315,0.0005526027248125914,0.01948051948051948,0.66996699669967
minnesota,blue earth county,72623,8.0,4.2,69386,31.5,13829.0,3.4,49.4,0.40638027609438915,0.12903225806451613,0.13504823151125403,0.007041068652729392,0.21263157894736842,0.0067211460698622045,0.03679653679653679,0.6732673267326733
minnesota,brown county,68690,4.7,2.6,25826,42.4,5681.0,3.7,49.9,0.3843721846374233,0.07580645161290323,0.08360128617363344,0.0026179985445296847,0.44210526315789467,0.0027610695511524463,0.04004329004329004,0.6897689768976898
minnesota,carlton county,80042,6.0,4.0,36457,41.7,8016.0,1.3,47.0,0.4478951579960494,0.0967741935483871,0.12861736334405144,0.0036974672846644668,0.4273684210526316,0.0038959221126629133,0.014069264069264068,0.5940594059405941
minnesota,carver county,123144,3.1,3.1,108622,38.9,27910.0,2.6,49.9,0.6890832479981198,0.05,0.09967845659163987,0.01102508102107934,0.36842105263157887,0.013564768733086565,0.028138528138528136,0.6897689768976898
minnesota,cass county,64937,8.7,5.9,30688,49.7,6241.0,1.3,48.5,0.3633713284874124,0.1403225806451613,0.18971061093247588,0.003111684652566117,0.5957894736842105,0.0030332397586239073,0.014069264069264068,0.6435643564356436
minnesota,chippewa county,69192,8.9,4.4,12388,41.8,2919.0,4.7,50.3,0.3871812519934865,0.1435483870967742,0.1414790996784566,0.001253507816476708,0.42947368421052623,0.0014186872064449905,0.050865800865800864,0.7029702970297029
minnesota,chisago county,98260,3.7,3.9,57434,40.8,12967.0,1.7,48.0,0.549838562563302,0.05967741935483871,0.12540192926045016,0.0058274659453555885,0.40842105263157885,0.006302198357647205,0.018398268398268396,0.6270627062706271
minnesota,clay county,77664,7.0,3.9,65628,33.5,16283.0,3.4,50.2,0.4345884604408333,0.11290322580645161,0.12540192926045016,0.0066594823931652395,0.25473684210526315,0.007913834800460356,0.03679653679653679,0.6996699669966998
minnesota,clearwater county,64934,7.5,7.4,8579,41.8,2143.0,0.7,49.1,0.36335454123229644,0.12096774193548387,0.2379421221864952,0.0008667430313037812,0.42947368421052623,0.0010415370618059659,0.007575757575757575,0.6633663366336635
minnesota,cook county,71643,5.5,2.4,5633,52.3,846.0,0.1,50.4,0.4008964394231899,0.08870967741935484,0.07717041800643086,0.0005676070226087321,0.6505263157894735,0.00041117142057295715,0.0010822510822510823,0.7062706270627063
minnesota,cottonwood county,68239,8.9,3.9,11458,41.3,2882.0,6.5,50.0,0.3818485006183306,0.1435483870967742,0.12540192926045016,0.001159075878904951,0.4189473684210525,0.001400704532022769,0.07034632034632034,0.6930693069306931
minnesota,crow wing county,71343,6.5,5.2,67113,45.4,13944.0,1.1,50.1,0.3992177139115983,0.10483870967741936,0.16720257234726688,0.0068102688741265936,0.5052631578947367,0.006777038166039379,0.011904761904761906,0.6963696369636965
minnesota,dakota county,105212,3.3,3.6,442204,38.4,106916.0,5.5,50.4,0.5887402284185846,0.0532258064516129,0.1157556270096463,0.04489690317060815,0.3578947368421052,0.05196312482503344,0.05952380952380952,0.7062706270627063
minnesota,dodge county,92943,3.8,3.1,20962,38.5,5337.0,3.8,49.2,0.5200859507461935,0.06129032258064516,0.09967845659163987,0.0021241093570576147,0.36,0.0025938792808485487,0.04112554112554112,0.6666666666666669
minnesota,douglas county,77264,4.2,2.7,39354,44.3,8476.0,1.8,49.6,0.43235015975871116,0.06774193548387097,0.08681672025723473,0.00399162784718638,0.48210526315789465,0.0041194904973716135,0.01948051948051948,0.67986798679868
minnesota,faribault county,64391,8.4,3.8,13909,44.6,3047.0,6.9,49.3,0.3603160480563156,0.13548387096774195,0.12218649517684886,0.001407949727279549,0.4884210526315789,0.0014808975395813244,0.07467532467532467,0.66996699669967
minnesota,fillmore county,75225,5.0,2.9,21346,42.3,5234.0,1.3,49.3,0.4209404220315936,0.08064516129032258,0.0932475884244373,0.0021631006087001465,0.4399999999999999,0.0025438194034029054,0.014069264069264068,0.66996699669967
minnesota,freeborn county,69012,5.7,3.8,30752,43.9,6755.0,8.7,49.6,0.38617401668653156,0.09193548387096774,0.12218649517684886,0.003118183194506539,0.4736842105263157,0.0032830531276244984,0.09415584415584415,0.67986798679868
minnesota,goodhue county,82749,6.7,3.6,47844,42.3,10597.0,2.4,49.9,0.4630428578623109,0.10806451612903226,0.1157556270096463,0.004853700051470483,0.4399999999999999,0.005150335158169772,0.025974025974025972,0.6897689768976898
minnesota,grant county,72957,7.3,3.1,6108,43.7,1422.0,1.8,48.9,0.4082492571639611,0.11774193548387096,0.09967845659163987,0.0006158383885728014,0.4694736842105263,0.0006911179196864599,0.01948051948051948,0.6567656765676568
minnesota,hennepin county,96339,5.6,4.3,1268903,37.4,276367.0,4.5,50.3,0.5390891235374105,0.09032258064516129,0.13826366559485528,0.12883968635193482,0.33684210526315783,0.1343193995147594,0.0487012987012987,0.7029702970297029
minnesota,houston county,77087,3.1,1.9,18768,45.0,4059.0,0.6,49.7,0.43135971170687215,0.05,0.06109324758842443,0.0019013312161625237,0.49684210526315786,0.0019727479859404646,0.006493506493506493,0.6831683168316833
minnesota,hubbard county,70622,5.4,4.6,21700,48.3,4588.0,0.9,49.1,0.39518317693207317,0.08709677419354839,0.14790996784565916,0.0021990456688081054,0.5663157894736841,0.00222985162835547,0.00974025974025974,0.6633663366336635
minnesota,isanti county,86573,5.2,4.1,41934,40.1,9749.0,1.4,49.4,0.48444101238339854,0.08387096774193549,0.13183279742765272,0.004253600319159641,0.3936842105263158,0.00473819170114156,0.01515151515151515,0.6732673267326733
minnesota,itasca county,66380,8.8,5.8,45141,46.9,9183.0,0.7,49.4,0.3714459981981679,0.14193548387096774,0.1864951768488746,0.004579238194205473,0.5368421052631578,0.004463105384304333,0.007575757575757575,0.6732673267326733
minnesota,jackson county,69955,5.0,2.4,9964,44.5,2200.0,3.6,48.8,0.3914508105446345,0.08064516129032258,0.07717041800643086,0.0010073755404832255,0.48631578947368415,0.0010692401007807396,0.03896103896103896,0.6534653465346534
minnesota,kanabec county,71915,5.6,4.9,16261,44.5,3473.0,0.6,49.8,0.40241848388703294,0.09032258064516129,0.15755627009646303,0.0016467711435900565,0.48631578947368415,0.0016879413045506858,0.006493506493506493,0.6864686468646864
minnesota,kandiyohi county,75097,6.3,3.6,43757,39.8,10744.0,9.3,49.4,0.4202241658133145,0.10161290322580645,0.1157556270096463,0.004438707224743849,0.3873684210526315,0.005221779837631031,0.10064935064935066,0.6732673267326733
minnesota,kittson county,69615,4.1,4.4,4163,48.4,895.0,1.2,50.4,0.3895482549648307,0.0661290322580645,0.1414790996784566,0.0004183436374146647,0.5684210526315788,0.00043498631372671003,0.012987012987012986,0.7062706270627063
minnesota,koochiching county,69115,6.9,4.2,11950,50.5,2119.0,0.8,49.1,0.386750379112178,0.11129032258064517,0.13504823151125403,0.0012090334200719449,0.6126315789473683,0.0010298726243429034,0.008658008658008658,0.6633663366336635
minnesota,lac qui parle county,71639,3.9,1.8,6694,47.7,1454.0,2.4,48.7,0.4008740564163687,0.06290322580645161,0.05787781350482315,0.0006753406632147901,0.5536842105263158,0.0007066705029705434,0.025974025974025972,0.6501650165016504
minnesota,lake county,75621,4.7,2.4,10911,49.6,2081.0,1.0,48.0,0.42315633970689454,0.07580645161290323,0.07717041800643086,0.0011035336532579068,0.5936842105263158,0.0010114039316930542,0.010822510822510822,0.6270627062706271
minnesota,lake of the woods county,70091,4.2,1.8,3800,50.8,714.0,0.2,45.8,0.392211832776556,0.06774193548387097,0.05787781350482315,0.0003814847198463339,0.6189473684210525,0.00034701701452611276,0.0021645021645021645,0.5544554455445544
minnesota,le sueur county,90218,4.0,4.1,28936,41.4,6725.0,4.9,49.2,0.5048375273492365,0.06451612903225806,0.13183279742765272,0.0029337870669470653,0.4210526315789473,0.0032684725807956704,0.05303030303030303,0.6666666666666669
minnesota,lincoln county,67715,4.0,2.7,5594,45.0,1286.0,0.9,49.5,0.37891632672475056,0.06451612903225806,0.08681672025723473,0.0005636469736137874,0.49684210526315786,0.0006250194407291051,0.00974025974025974,0.6765676567656767
minnesota,lyon county,72761,8.7,3.4,25498,37.3,6639.0,6.4,51.0,0.4071524898297213,0.1403225806451613,0.10932475884244372,0.0025846935170850223,0.33473684210526305,0.0032266750132196958,0.06926406926406926,0.7260726072607261
minnesota,mcleod county,78468,5.7,3.3,36771,41.5,8183.0,6.1,49.7,0.4390874448118988,0.09193548387096774,0.10610932475884244,0.0037293507560596617,0.42315789473684207,0.003977087156676724,0.06601731601731602,0.6831683168316833
minnesota,mahnomen county,53925,16.6,10.2,5371,35.2,1669.0,2.4,49.0,0.30175091070859006,0.267741935483871,0.32797427652733113,0.0005410036165401296,0.29052631578947374,0.0008111644219104793,0.025974025974025972,0.6600660066006602
minnesota,marshall county,71701,3.6,3.0,8961,43.2,2100.0,3.6,49.4,0.4012209930220976,0.05806451612903226,0.09646302250803858,0.0009055312035106748,0.45894736842105266,0.0010206382780179788,0.03896103896103896,0.6732673267326733
minnesota,martin county,62969,6.5,4.4,19864,44.5,4481.0,5.0,49.5,0.3523588891313715,0.10483870967741936,0.1414790996784566,0.00201261874689225,0.48631578947368415,0.0021778476779993157,0.05411255411255411,0.6765676567656767
minnesota,meeker county,75037,5.7,2.6,23422,42.3,5615.0,3.3,48.7,0.4198884207109962,0.09193548387096774,0.08360128617363344,0.002373897062892584,0.4399999999999999,0.0027289923481290243,0.03571428571428571,0.6501650165016504
minnesota,mille lacs county,71455,6.9,4.4,26912,41.2,6296.0,1.7,49.1,0.3998444381025925,0.11129032258064517,0.1414790996784566,0.00272827067808122,0.4168421052631579,0.003059970761143426,0.018398268398268396,0.6633663366336635
minnesota,morrison county,68640,6.2,3.5,34131,42.2,7912.0,1.0,49.0,0.384092397052158,0.1,0.11254019292604502,0.0034612859010172553,0.4378947368421053,0.003845376216989642,0.010822510822510822,0.6600660066006602
minnesota,mower county,71495,7.9,3.7,40069,38.9,10245.0,9.5,49.7,0.4000682681708047,0.12741935483870967,0.1189710610932476,0.004064228745427032,0.36842105263157887,0.004979256742044854,0.1028138528138528,0.6831683168316833
minnesota,murray county,74475,4.1,2.6,8119,46.6,1759.0,2.2,49.8,0.41674360825261464,0.0661290322580645,0.08360128617363344,0.0008200347611069981,0.5305263157894736,0.0008549060623969641,0.02380952380952381,0.6864686468646864
minnesota,nicollet county,80362,4.7,1.6,34350,37.8,7434.0,3.8,49.6,0.4496857985417471,0.07580645161290323,0.05144694533762058,0.003483523099219637,0.34526315789473677,0.003613059504183645,0.04112554112554112,0.67986798679868
minnesota,nobles county,65509,8.9,2.6,22067,36.3,6295.0,14.4,48.4,0.366572098462847,0.1435483870967742,0.08360128617363344,0.0022363107452477125,0.31368421052631573,0.0030594847429157982,0.15584415584415584,0.6402640264026402
minnesota,norman county,69833,7.1,5.1,6411,43.9,1491.0,3.9,48.5,0.39076812883658724,0.11451612903225807,0.16398713826366557,0.0006466049230719866,0.4736842105263157,0.000724653177392765,0.0422077922077922,0.6435643564356436
minnesota,olmsted county,93494,4.9,3.6,163425,37.8,39559.0,3.5,51.0,0.5231692099358167,0.07903225806451614,0.1157556270096463,0.016589762176719116,0.34526315789473677,0.01922639506672058,0.03787878787878788,0.7260726072607261
minnesota,otter tail county,70912,5.0,5.1,60281,46.3,13145.0,2.2,49.5,0.3968059449266117,0.08064516129032258,0.16398713826366557,0.0061165495219865475,0.5242105263157893,0.00638870960216492,0.02380952380952381,0.6765676567656767
